id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,purpose,member_id,loan_id,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,last_pymnt_d,total_pymnt,out_prncp
1054373,7000,7000, 36 months,11.71,231.54,B,B3,18-Dec,Fully Paid,debt_consolidation,1285996,1054373,10+ years,MORTGAGE,22000,Not Verified,17.45,3,21-Dec,8333.042555,0
1058744,25000,25000, 60 months,15.96,607.43,C,C5,18-Dec,Fully Paid,debt_consolidation,1290547,1058744,10+ years,OWN,80000,Verified,4.71,0,21-Oct,33909.64734,0
1047572,10000,10000, 36 months,6.03,304.36,A,A1,18-Dec,Fully Paid,other,1278466,1047572,7 years,MORTGAGE,70000,Verified,12.29,0,19-Aug,10366.43,0
1056011,2250,2250, 36 months,15.27,78.3,C,C4,18-Dec,Fully Paid,other,1287582,1056011,,MORTGAGE,17352,Verified,19.5,0,15-Jan,2836.452457,0
1058718,23000,23000, 36 months,9.91,741.18,B,B1,18-Dec,Fully Paid,debt_consolidation,1290517,1058718,9 years,RENT,63208,Verified,19.61,0,20-Aug,25887.26,0
1058792,6750,6750, 36 months,17.27,241.57,D,D3,18-Dec,Fully Paid,small_business,1279067,1058792,2 years,RENT,48000,Source Verified,1,2,21-Dec,8692.951065,0
1058556,10000,10000, 36 months,10.65,325.74,B,B2,18-Dec,Fully Paid,credit_card,1290346,1058556,6 years,MORTGAGE,45500,Source Verified,8.78,0,21-Feb,11570.11819,0
1058407,16000,16000, 60 months,11.71,353.58,B,B3,18-Dec,Fully Paid,debt_consolidation,1289991,1058407,4 years,MORTGAGE,48000,Source Verified,10.75,0,21-Jun,19745.24515,0
1029236,5600,5600, 36 months,8.9,177.82,A,A5,18-Dec,Fully Paid,credit_card,1258592,1029236,< 1 year,RENT,19200,Not Verified,13.19,0,21-Feb,6329.734092,0
1058698,12000,12000, 60 months,19.42,314.07,E,E3,18-Dec,Current,debt_consolidation,1290297,1058698,4 years,RENT,68000,Source Verified,23.15,0,15-Dec,15061.32,3406.9
1058696,4800,4800, 36 months,6.03,146.1,A,A1,18-Dec,Fully Paid,other,1290292,1058696,3 years,OWN,35000,Source Verified,14.61,0,20-Dec,5203.26,0
1058411,25000,15675, 60 months,14.65,370.63,C,C3,18-Dec,Current,debt_consolidation,1289995,1058411,10+ years,MORTGAGE,63000,Verified,24.93,0,16-Jan,17788.42,4114.39
1058515,10000,10000, 36 months,11.71,330.76,B,B3,18-Dec,Charged Off,debt_consolidation,1290104,1058515,5 years,RENT,29406,Source Verified,10.41,0,20-Sep,6944.82,0
1058110,2200,2200, 36 months,9.91,70.9,B,B1,18-Dec,Charged Off,debt_consolidation,1289687,1058110,8 years,RENT,26004,Verified,14.95,0,19-Jun,261.47,0
1058519,24000,24000, 36 months,12.69,805.08,B,B5,18-Dec,Charged Off,credit_card,1290108,1058519,1 year,RENT,120000,Source Verified,13.9,0,21-Dec,28413.79,0
1058494,16000,16000, 36 months,7.9,500.65,A,A4,18-Dec,Fully Paid,credit_card,1290082,1058494,< 1 year,MORTGAGE,110000,Not Verified,8.69,0,21-Jan,17811.3,0
1058634,10000,10000, 36 months,9.91,322.25,B,B1,18-Dec,Fully Paid,credit_card,1290230,1058634,10+ years,RENT,34000,Source Verified,17.51,0,21-Dec,11599.07802,0
1058483,10625,10625, 36 months,14.27,364.54,C,C2,18-Dec,Charged Off,debt_consolidation,1290071,1058483,10+ years,RENT,26500,Not Verified,15.49,0,19-Aug,3408.15,0
1055678,9600,9600, 36 months,14.65,331.15,C,C3,18-Dec,Fully Paid,credit_card,1287242,1055678,2 years,RENT,40000,Source Verified,5.2,0,21-Aug,11879.77566,0
1058484,7200,7200, 36 months,20.89,270.86,F,F1,18-Dec,Charged Off,debt_consolidation,1290072,1058484,< 1 year,MORTGAGE,88800,Verified,20.46,0,20-Nov,6676.85,0
1058615,12000,12000, 36 months,8.9,381.04,A,A5,18-Dec,Fully Paid,debt_consolidation,1290210,1058615,6 years,RENT,100000,Not Verified,12.94,0,21-Dec,13715.17006,0
1058603,5000,5000, 36 months,12.42,167.08,B,B4,18-Dec,Fully Paid,credit_card,1290197,1058603,3 years,RENT,45000,Not Verified,4.21,0,21-Apr,5953.075531,0
1058625,30000,29092.57163, 60 months,21.67,822.95,F,F3,18-Dec,Current,debt_consolidation,1290221,1058625,2 years,RENT,85000,Verified,11.44,0,15-Dec,39477.16,8818.07
1058468,12000,12000, 36 months,16.29,423.61,D,D1,18-Dec,Fully Paid,credit_card,1290056,1058468,9 years,RENT,36000,Verified,14,0,20-Aug,14526.24,0
1058440,18000,18000, 36 months,17.27,644.18,D,D3,18-Dec,Fully Paid,debt_consolidation,1290022,1058440,10+ years,RENT,80000,Verified,21.43,0,21-Dec,23183.90055,0
1058451,10000,10000, 36 months,9.91,322.25,B,B1,18-Dec,Fully Paid,credit_card,1290037,1058451,3 years,RENT,50000,Source Verified,9.1,0,20-Aug,11253.89,0
1058596,10000,9994.464812, 36 months,9.91,322.25,B,B1,18-Dec,Fully Paid,debt_consolidation,1290190,1058596,10+ years,RENT,75000,Not Verified,11.23,0,20-Dec,11398.21,0
1058578,26000,26000, 36 months,7.51,808.89,A,A3,18-Dec,Fully Paid,debt_consolidation,1290169,1058578,8 years,MORTGAGE,105000,Verified,15.3,0,20-May,28135.5,0
1058423,17475,17475, 36 months,9.91,563.14,B,B1,18-Dec,Fully Paid,debt_consolidation,1290007,1058423,3 years,RENT,45408,Source Verified,24.92,0,21-Oct,20261.3488,0
1057201,10400,10400, 60 months,22.35,289.32,F,F5,18-Dec,Charged Off,debt_consolidation,1288760,1057201,3 years,MORTGAGE,72000,Source Verified,8.82,0,19-Aug,3525.35,0
1058396,10000,9994.503972, 36 months,10.65,325.74,B,B2,18-Dec,Fully Paid,credit_card,1289979,1058396,3 years,RENT,67500,Source Verified,9.3,0,20-Oct,11435.13,0
1046641,17250,17250, 36 months,19.42,635.99,E,E3,18-Dec,Fully Paid,credit_card,1277494,1046641,4 years,RENT,60000,Verified,4.08,0,20-Dec,22148.87,0
1053982,10000,10000, 36 months,6.62,307.04,A,A2,18-Dec,Fully Paid,debt_consolidation,1285589,1053982,2 years,MORTGAGE,65000,Source Verified,7.16,0,21-Dec,11050.64637,0
1058372,12000,12000, 60 months,13.49,276.06,C,C1,18-Dec,Charged Off,debt_consolidation,1289952,1058372,9 years,RENT,55000,Not Verified,14.49,0,19-Apr,1100.4,0
1051228,6000,6000, 60 months,7.9,121.38,A,A4,18-Dec,Current,credit_card,1282516,1051228,,OWN,34848,Verified,12.16,0,15-Dec,6211.9,972.84
1058368,19075,19075, 60 months,18.25,486.98,D,D5,18-Dec,Fully Paid,debt_consolidation,1289948,1058368,< 1 year,RENT,48000,Source Verified,21.2,0,21-Apr,25893.29337,0
1058155,20000,20000, 36 months,11.71,661.52,B,B3,18-Dec,Fully Paid,credit_card,1289935,1058155,2 years,MORTGAGE,55000,Verified,23.89,0,20-Jun,22774.85,0
1057701,24000,23975, 36 months,7.9,750.97,A,A4,18-Dec,Fully Paid,debt_consolidation,1289468,1057701,4 years,RENT,65000,Verified,22.12,0,21-Dec,27033.33153,0
1058301,17200,17200, 60 months,17.27,429.97,D,D3,18-Dec,Charged Off,home_improvement,1289888,1058301,9 years,MORTGAGE,55000,Verified,23.76,0,15-Mar,16270.39,0
1058237,15000,15000, 36 months,8.9,476.3,A,A5,18-Dec,Fully Paid,home_improvement,1289819,1058237,3 years,MORTGAGE,75000,Verified,21.6,0,21-Dec,17143.68786,0
1058309,10625,10625, 36 months,11.71,351.44,B,B3,18-Dec,Charged Off,credit_card,1289896,1058309,< 1 year,RENT,30000,Source Verified,23.2,0,21-Aug,11441.01,0
1058318,8400,8400, 36 months,14.65,289.76,C,C3,18-Dec,Fully Paid,credit_card,1289905,1058318,< 1 year,RENT,30000,Source Verified,15.84,0,21-Feb,10243.60628,0
1058381,28000,28000, 60 months,14.65,660.99,C,C3,18-Dec,Current,credit_card,1289962,1058381,2 years,RENT,160000,Verified,11.81,0,15-Dec,31726.74,7336.79
1058282,16000,16000, 36 months,15.96,562.2,C,C5,18-Dec,Fully Paid,home_improvement,1289869,1058282,10+ years,MORTGAGE,60000,Source Verified,7.7,0,21-Dec,20229.808,0
1051960,18000,11000, 60 months,16.77,272.02,D,D2,18-Dec,Fully Paid,credit_card,1283480,1051960,10+ years,MORTGAGE,59000,Source Verified,4.62,0,15-Nov,16038.55001,0
1058289,15000,15000, 36 months,14.27,514.64,C,C2,18-Dec,Fully Paid,credit_card,1289876,1058289,3 years,MORTGAGE,35000,Verified,12.58,0,20-Nov,17994.33,0
1058241,20675,12625, 60 months,13.49,290.44,C,C1,18-Dec,Fully Paid,debt_consolidation,1289823,1058241,2 years,MORTGAGE,81800,Verified,17.85,0,19-Mar,13045.5,0
1058276,13225,13225, 36 months,12.69,443.64,B,B5,18-Dec,Fully Paid,credit_card,1289862,1058276,5 years,MORTGAGE,65000,Verified,23.48,0,20-Mar,14966.39,0
1058123,11775,11775, 36 months,13.49,399.54,C,C1,18-Dec,Fully Paid,credit_card,1289701,1058123,1 year,RENT,44400,Not Verified,13.11,0,21-Dec,14378.18227,0
1058126,16400,16375, 60 months,17.27,409.97,D,D3,18-Dec,Charged Off,credit_card,1289704,1058126,5 years,RENT,61500,Verified,12.51,0,20-Aug,9953.6,0
1058242,10075,10075, 36 months,12.42,336.66,B,B4,18-Dec,Fully Paid,credit_card,1289824,1058242,2 years,MORTGAGE,46000,Verified,18.63,0,21-Nov,12115.05119,0
1058119,10000,9975, 36 months,14.27,343.09,C,C2,18-Dec,Fully Paid,debt_consolidation,1289696,1058119,< 1 year,RENT,62000,Verified,20.94,0,21-Dec,12346.50761,0
1058084,14000,14000, 36 months,12.42,467.82,B,B4,18-Dec,Fully Paid,debt_consolidation,1289660,1058084,4 years,MORTGAGE,88000,Not Verified,9.63,0,15-Jan,16837.10476,0
1058111,13000,12994.46479, 36 months,9.91,418.93,B,B1,18-Dec,Charged Off,debt_consolidation,1289688,1058111,10+ years,RENT,50000,Not Verified,17.3,0,21-Oct,14358.94,0
1053505,15000,15000, 36 months,11.71,496.14,B,B3,18-Dec,Fully Paid,debt_consolidation,1285105,1053505,6 years,RENT,75000,Verified,11.7,0,20-Jun,17080.53,0
1058101,5000,5000, 60 months,16.77,123.65,D,D2,18-Dec,Current,debt_consolidation,1289677,1058101,4 years,MORTGAGE,90000,Verified,3.92,0,15-Dec,5932.63,1367.55
1058072,9350,9350, 36 months,7.51,290.89,A,A3,18-Dec,Fully Paid,credit_card,1289647,1058072,5 years,MORTGAGE,100000,Verified,10,0,21-Jan,10288.47,0
1058082,30000,18275, 60 months,20.3,487.24,E,E5,18-Dec,Charged Off,small_business,1289658,1058082,10+ years,MORTGAGE,110000,Verified,23.21,0,20-Sep,12389.79,0
1058221,18225,18225, 36 months,12.42,609,B,B4,18-Dec,Fully Paid,debt_consolidation,1289803,1058221,4 years,RENT,40000,Not Verified,19.65,0,21-Dec,21920.17272,0
1058078,18000,18000, 60 months,15.27,430.78,C,C4,18-Dec,Fully Paid,debt_consolidation,1289654,1058078,2 years,MORTGAGE,50000,Source Verified,15.31,0,19-Apr,18696.27,0
1058213,3600,3600, 36 months,6.62,110.54,A,A2,18-Dec,Fully Paid,other,1289793,1058213,8 years,MORTGAGE,88824,Not Verified,11.75,0,21-Dec,3978.323973,0
1058059,29000,27884.92262, 60 months,10.65,625.49,B,B2,18-Dec,Fully Paid,debt_consolidation,1289635,1058059,10+ years,MORTGAGE,180000,Verified,3.9,0,15-Feb,36276.08515,0
1058060,5000,5000, 36 months,16.29,176.51,D,D1,18-Dec,Fully Paid,car,1289636,1058060,10+ years,OWN,40000,Not Verified,9.57,1,15-Feb,6360.098375,0
1055436,6400,6400, 36 months,16.29,225.93,D,D1,18-Dec,Fully Paid,debt_consolidation,1286990,1055436,10+ years,RENT,50000,Not Verified,22.63,0,21-Dec,8131.946207,0
1058186,12000,12000, 60 months,16.77,296.75,D,D2,18-Dec,Charged Off,debt_consolidation,1289765,1058186,6 years,RENT,40000,Source Verified,18.66,0,20-Mar,5017.91,0
1054438,35000,35000, 36 months,8.9,1111.37,A,A5,18-Dec,Fully Paid,debt_consolidation,1286069,1054438,3 years,MORTGAGE,114054,Verified,16.18,0,21-Dec,40006.9134,0
1058203,18000,18000, 36 months,9.91,580.05,B,B1,18-Dec,Fully Paid,credit_card,1289783,1058203,6 years,MORTGAGE,70000,Verified,22.51,0,19-Sep,18909.9,0
1058042,8075,8050, 60 months,22.35,224.64,F,F5,18-Dec,Fully Paid,debt_consolidation,1289617,1058042,10+ years,MORTGAGE,35000,Verified,10.73,0,19-Feb,8226.3,0
1058195,15625,15625, 36 months,8.9,496.15,A,A5,18-Dec,Fully Paid,debt_consolidation,1289775,1058195,10+ years,MORTGAGE,45000,Verified,24.64,0,21-Jul,17805.50663,0
1053728,24000,23994.71133, 36 months,13.49,814.34,C,C1,18-Dec,Fully Paid,credit_card,1285528,1053728,10+ years,RENT,77000,Verified,24.78,0,21-Dec,29301.28709,0
1058177,5000,5000, 36 months,14.27,171.55,C,C2,18-Dec,Charged Off,home_improvement,1289756,1058177,5 years,MORTGAGE,61400,Not Verified,21.71,0,20-Jul,3405.9,0
1054408,14000,9200, 60 months,20.89,248.33,F,F1,18-Dec,Current,debt_consolidation,1286038,1054408,10+ years,MORTGAGE,76800,Verified,6.83,2,15-Dec,11892.28,2680.03
1058173,6000,6000, 60 months,16.77,148.38,D,D2,18-Dec,Current,debt_consolidation,1289752,1058173,10+ years,RENT,80000,Source Verified,9.09,0,15-Dec,7099.1,1641.58
1057996,7200,7200, 36 months,9.91,232.02,B,B1,18-Dec,Fully Paid,credit_card,1289569,1057996,1 year,RENT,90000,Not Verified,8.59,0,19-Jul,7565.86,0
1058162,5000,5000, 36 months,14.27,171.55,C,C2,18-Dec,Charged Off,debt_consolidation,1289739,1058162,10+ years,RENT,32000,Not Verified,20.93,0,19-Oct,1711.9,0
1055265,6600,6600, 36 months,10.65,214.99,B,B2,18-Dec,Fully Paid,credit_card,1286822,1055265,2 years,RENT,42000,Not Verified,10.11,0,21-Dec,7737.332072,0
1018385,7000,7000, 36 months,6.62,214.93,A,A2,18-Dec,Fully Paid,car,1246619,1018385,,MORTGAGE,24000,Verified,11.45,0,20-Aug,7580.27,0
1054294,20000,20000, 36 months,15.27,695.96,C,C4,18-Dec,Fully Paid,debt_consolidation,1286133,1054294,< 1 year,RENT,130000,Source Verified,9.67,0,21-Apr,24112.28775,0
1057750,8000,8000, 36 months,12.42,267.33,B,B4,18-Dec,Charged Off,credit_card,1289517,1057750,4 years,RENT,35000,Verified,23.79,0,21-Feb,7078.69,0
1057923,12000,12000, 36 months,9.91,386.7,B,B1,18-Dec,Fully Paid,home_improvement,1289295,1057923,6 years,RENT,70000,Not Verified,10.46,0,21-Feb,13748.05939,0
1057816,20000,19975, 36 months,11.71,661.52,B,B3,18-Dec,Fully Paid,credit_card,1289185,1057816,7 years,RENT,67000,Verified,16.55,0,20-Sep,23077.53,0
1057900,10000,10000, 36 months,8.9,317.54,A,A5,18-Dec,Fully Paid,debt_consolidation,1289271,1057900,10+ years,RENT,31000,Verified,20.79,0,21-Dec,11429.14679,0
1056770,16000,10150, 60 months,12.69,229.91,B,B5,18-Dec,Charged Off,debt_consolidation,1288321,1056770,7 years,RENT,50000,Verified,26.11,0,15-Jul,12207.97,0
1057710,10000,10000, 36 months,11.71,330.76,B,B3,18-Dec,Fully Paid,other,1289477,1057710,5 years,MORTGAGE,145000,Not Verified,10.65,0,21-Dec,11903.04487,0
1057323,18000,18000, 36 months,16.29,635.41,D,D1,18-Dec,Fully Paid,credit_card,1288886,1057323,2 years,RENT,66000,Verified,15.67,0,21-Dec,22870.98881,0
1057878,4000,4000, 36 months,12.42,133.67,B,B4,18-Dec,Fully Paid,credit_card,1289248,1057878,7 years,RENT,100000,Not Verified,9.6,0,21-Sep,4804.055761,0
1057726,15000,15000, 36 months,12.42,501.23,B,B4,18-Dec,Fully Paid,debt_consolidation,1289493,1057726,,RENT,60000,Verified,14.18,0,21-Dec,18040.97902,0
1057720,10000,10000, 60 months,18.64,257.43,E,E1,18-Dec,Charged Off,credit_card,1289487,1057720,5 years,OWN,40000,Verified,12.75,0,19-Dec,2691,0
1049053,29500,17850, 60 months,14.27,419.02,C,C2,18-Dec,Fully Paid,debt_consolidation,1280217,1049053,10+ years,RENT,45000,Verified,19.09,0,15-Jun,24294.64026,0
1057448,20195,20170, 60 months,19.42,526.72,E,E3,18-Dec,Fully Paid,credit_card,1289007,1057448,10+ years,MORTGAGE,103000,Verified,19.7,0,21-Jul,28424.25261,0
1057669,30000,18375, 60 months,21.28,500.01,F,F2,18-Dec,Fully Paid,debt_consolidation,1289434,1057669,< 1 year,RENT,137000,Verified,8.73,1,20-Dec,25220.99,0
1050535,24000,24000, 36 months,16.77,852.93,D,D2,18-Dec,Fully Paid,debt_consolidation,1281992,1050535,10+ years,OWN,103000,Verified,15.34,0,21-Dec,30692.4333,0
1057674,14000,13950, 60 months,15.96,340.16,C,C5,18-Dec,Fully Paid,debt_consolidation,1289439,1057674,3 years,RENT,75000,Verified,12.62,0,15-Apr,19540.25058,0
1057806,5375,5375, 36 months,10.65,175.09,B,B2,18-Dec,Fully Paid,credit_card,1289174,1057806,5 years,MORTGAGE,42000,Source Verified,17.69,0,20-Dec,6168.23,0
1057615,8300,8300, 36 months,8.9,263.56,A,A5,18-Dec,Fully Paid,debt_consolidation,1289379,1057615,10+ years,RENT,50000,Not Verified,6.24,0,20-Dec,8996.03,0
1057818,7000,7000, 36 months,8.9,222.28,A,A5,18-Dec,Fully Paid,debt_consolidation,1289186,1057818,5 years,OWN,50000,Not Verified,16.68,0,21-Dec,8000.341221,0
1057629,2425,2425, 36 months,15.27,84.39,C,C4,18-Dec,Fully Paid,home_improvement,1289394,1057629,3 years,OWN,80004,Not Verified,23.92,1,15-Jan,3052.79,0
1057621,6950,6950, 36 months,9.91,223.97,B,B1,18-Dec,Fully Paid,credit_card,1289385,1057621,2 years,RENT,43000,Not Verified,20.51,0,19-Sep,7349.48,0
1057787,12375,12344.46478, 36 months,9.91,398.79,B,B1,18-Dec,Fully Paid,credit_card,1289153,1057787,10+ years,OWN,32000,Verified,24.3,0,19-Dec,13433.96,0
1057770,35000,33906.1942, 60 months,20.3,933.14,E,E5,18-Dec,Current,debt_consolidation,1289135,1057770,10+ years,MORTGAGE,85000,Verified,12.54,0,16-Jan,44764.72,10069.4
1057275,14000,14000, 60 months,17.27,349.98,D,D3,18-Dec,Fully Paid,debt_consolidation,1288835,1057275,5 years,RENT,60500,Verified,19.95,0,19-Feb,14401.74,0
